Count;T2-T1;T3-T2;T4-T3;T4-T1
44863;-415;500;885;970
44873;-386;499;886;999
44883;-386;496;886;996
44893;-385;507;877;999
44903;-385;501;885;1001
44913;-385;499;886;1000
44923;-381;497;885;1001
44933;-377;500;877;1000
44943;-381;496;886;1001
44953;-384;500;884;1000
44963;-378;495;883;1000
44973;-410;507;875;972
44983;-382;500;883;1001
44993;-381;498;883;1000
45003;-381;499;894;1012
45013;-382;508;906;1032
45023;-382;500;883;1001
45033;-387;500;915;1028
45043;-378;499;880;1001
45053;-380;507;873;1000
45063;-378;501;878;1001
45073;-379;503;877;1001
45083;-374;494;881;1001
45093;-378;503;875;1000
45103;-381;502;879;1000
45113;-410;498;913;1001
45123;-374;496;916;1038
45133;-377;506;874;1003
45143;-380;501;914;1035
45153;-413;499;914;1000
45163;-373;496;877;1000
45173;-377;506;905;1034
45183;-377;500;910;1033
45193;-410;502;878;970
45203;-376;497;878;999
45213;-387;505;870;988
45223;-377;500;909;1032
45233;-375;499;877;1001
45243;-397;487;876;966
45253;-374;509;867;1002
45263;-377;503;874;1000
45273;-374;499;912;1037
45283;-370;497;878;1005
45293;-374;509;869;1004
45303;-375;501;875;1001
45313;-375;500;874;999
45323;-371;498;873;1000
45333;-375;507;867;999
45343;-372;498;875;1001
45353;-374;499;874;999
45363;-365;494;872;1001
45373;-372;509;863;1000
45383;-403;498;873;968
45393;-371;499;871;999
45403;-368;499;869;1000
45413;-371;505;866;1000
45423;-371;503;869;1001
45433;-369;497;872;1000
45443;-366;496;870;1000
45453;-369;511;891;1033
45463;-371;502;900;1031
45473;-370;500;901;1031
45483;-366;496;874;1004
45493;-368;505;864;1001
45503;-400;500;869;969
45513;-369;500;869;1000
45523;-365;499;867;1001
45533;-367;507;862;1002
45543;-369;501;903;1035
45553;-367;498;903;1034
45563;-361;497;865;1001
45573;-368;510;858;1000
45583;-365;499;868;1002
45593;-367;500;869;1002
45603;-362;493;869;1000
45613;-402;506;862;966
45623;-367;501;867;1001
45633;-366;499;868;1001
45643;-396;499;862;965
45653;-364;508;859;1003
45663;-365;502;863;1000
45673;-365;499;868;1002
45683;-390;495;865;970
45693;-363;504;860;1001
45703;-367;498;866;997
45713;-365;501;863;999
45723;-407;499;863;955
45733;-360;505;856;1001
45743;-364;499;866;1001
45753;-363;499;864;1000
45763;-356;495;893;1032
45773;-361;513;849;1001
45783;-362;500;863;1001
45793;-361;499;863;1001
45803;-395;496;862;963
45813;-360;506;855;1001
45823;-361;500;863;1002
45833;-361;500;861;1000
45843;-358;496;862;1000
45853;-359;507;853;1001
45863;-360;503;857;1000
45873;-358;498;864;1004
45883;-356;497;860;1001
45893;-359;509;851;1001
45903;-391;501;858;968
45913;-358;498;902;1042
45923;-354;495;892;1033
45933;-357;508;852;1003
45943;-359;500;859;1000
45953;-356;496;873;1013
45963;-354;497;859;1002
45973;-357;509;849;1001
45983;-387;500;889;1002
45993;-358;499;880;1021
46003;-354;498;857;1001
46013;-357;510;847;1000
46023;-356;498;858;1000
46033;-354;497;857;1000
46043;-353;498;857;1002
46053;-355;509;846;1000
46063;-353;501;854;1002
46073;-389;499;856;966
46083;-352;498;855;1001
46093;-383;498;849;964
46103;-391;499;854;962
46113;-389;502;854;967
46123;-385;498;855;968
46133;-403;507;847;951
46143;-384;499;854;969
46153;-385;500;854;969
46163;-347;494;853;1000
46173;-349;502;848;1001
46183;-351;498;854;1001
46193;-353;501;852;1000
46203;-349;496;853;1000
46213;-348;504;845;1001
46223;-349;499;850;1000
46233;-352;508;845;1001
46243;-349;498;852;1001
46253;-349;505;845;1001
46263;-350;501;849;1000
46273;-351;501;850;1000
46283;-380;496;851;967
46293;-349;510;840;1001
46303;-348;498;850;1000
46313;-380;501;848;969
46323;-350;496;887;1033
46333;-348;506;843;1001
46343;-349;500;849;1000
46353;-349;502;847;1000
46363;-349;498;848;997
46373;-381;507;842;968
46383;-349;501;847;999
46393;-347;499;882;1034
46403;-335;487;849;1001
46413;-348;508;841;1001
46423;-347;500;848;1001
46433;-346;497;849;1000
46443;-345;499;845;999
46453;-378;509;875;1006
46463;-349;504;842;997
46473;-342;499;844;1001
46483;-341;497;845;1001
46493;-345;513;865;1033
46503;-374;502;885;1013
46513;-342;498;844;1000
46523;-341;497;845;1001
46533;-345;508;837;1000
46543;-343;506;838;1001
46553;-342;498;844;1000
46563;-338;495;844;1001
46573;-342;508;835;1001
46583;-342;500;875;1033
46593;-347;498;843;994
46603;-340;498;842;1000
46613;-341;507;835;1001
46623;-343;498;843;998
46633;-341;499;842;1000
46643;-337;495;901;1059
46653;-341;510;831;1000
46663;-340;499;842;1001
46673;-370;498;842;970
46683;-336;496;841;1001
46693;-341;508;834;1001
46703;-339;497;841;999
46713;-340;499;840;999
46723;-334;494;840;1000
46733;-340;510;829;999
46743;-371;499;841;969
46753;-340;501;839;1000
46763;-332;498;835;1001
46773;-335;502;834;1001
46783;-336;498;877;1039
46793;-370;502;837;969
46803;-334;498;871;1035
46813;-336;504;832;1000
46823;-337;500;870;1033
46833;-369;498;839;968
46843;-333;499;835;1001
46853;-333;505;845;1017
46863;-335;501;834;1000
46873;-338;500;836;998
46883;-331;496;836;1001
46893;-362;509;825;972
46903;-359;501;835;977
46913;-335;501;865;1031
46923;-329;494;836;1001
46933;-332;506;826;1000
46943;-331;496;835;1000
46953;-333;498;835;1000
46963;-328;495;834;1001
46973;-334;510;824;1000
46983;-332;499;835;1002
46993;-326;492;835;1001
47003;-331;499;832;1000
47013;-333;507;826;1000
47023;-338;499;834;995
47033;-331;498;833;1000
47043;-329;497;832;1000
47053;-335;508;823;996
47063;-331;502;829;1000
47073;-363;499;831;967
47083;-327;496;833;1002
47093;-332;510;822;1000
47103;-330;500;833;1003
47113;-329;498;831;1000
47123;-326;497;831;1002
47133;-331;508;823;1000
47143;-358;499;832;973
47153;-329;499;830;1000
47163;-322;494;831;1003
47173;-328;508;852;1032
47183;-329;500;830;1001
47193;-327;499;829;1001
47203;-326;497;832;1003
47213;-329;506;824;1001
47223;-329;499;832;1002
47233;-359;498;861;1000
47243;-356;495;887;1026
47253;-320;500;820;1000
47263;-325;499;827;1001
47273;-345;500;826;981
47283;-323;497;827;1001
47293;-326;508;861;1043
47303;-325;499;827;1001
47313;-325;501;856;1032
47323;-329;502;823;996
47333;-323;508;815;1000
47343;-347;497;826;976
47353;-323;499;824;1000
47363;-319;496;828;1005
47373;-322;506;817;1001
47383;-324;498;831;1005
47393;-359;507;818;966
47403;-321;497;824;1000
47413;-324;507;817;1000
47423;-336;499;823;986
47433;-356;501;823;968
47443;-319;498;852;1031
47453;-321;508;814;1001
47463;-321;503;824;1006
47473;-322;499;838;1015
47483;-316;496;840;1020
47493;-321;506;815;1000
47503;-320;499;821;1000
47513;-322;499;862;1039
47523;-319;497;822;1000
47533;-319;509;811;1001
47543;-348;497;852;1001
47553;-317;497;821;1001
47563;-307;488;820;1001
47573;-320;508;812;1000
47583;-319;501;850;1032
47593;-351;501;819;969
47603;-315;495;820;1000
47613;-352;507;815;970
47623;-318;501;850;1033
47633;-350;500;819;969
47643;-350;497;826;973
47653;-318;508;810;1000
47663;-349;502;848;1001
47673;-316;501;815;1000
47683;-313;496;849;1032
47693;-318;509;810;1001
47703;-317;500;817;1000
47713;-318;500;818;1000
47723;-313;496;816;999
47733;-317;509;813;1005
47743;-316;500;816;1000
47753;-314;497;822;1005
47763;-310;495;815;1000
47773;-315;509;807;1001
47783;-315;499;850;1034
47793;-313;498;851;1036
47803;-310;495;818;1003
47813;-314;506;808;1000
47823;-314;500;814;1000
47833;-313;499;814;1000
47843;-310;497;814;1001
47853;-345;508;805;968
47863;-313;499;815;1001
47873;-313;501;811;999
47883;-307;495;813;1001
47893;-312;507;805;1000
47903;-316;498;815;997
47913;-315;499;813;997
47923;-308;499;810;1001
47933;-313;509;804;1000
47943;-308;497;812;1001
47953;-310;497;813;1000
47963;-306;498;841;1033
47973;-310;508;802;1000
47983;-313;502;810;999
47993;-312;500;811;999
48003;-308;497;811;1000
48013;-313;516;794;997
48023;-309;499;810;1000
48033;-309;498;811;1000
48043;-305;497;809;1001
48053;-310;507;803;1000
48063;-306;501;817;1012
48073;-308;498;809;999
48083;-304;495;809;1000
48093;-307;508;800;1001
48103;-308;501;807;1000
48113;-306;498;808;1000
48123;-304;497;808;1001
48133;-306;506;801;1001
48143;-307;499;808;1000
48153;-299;492;807;1000
48163;-341;495;838;992
48173;-329;507;800;978
48183;-309;499;809;999
48193;-338;499;807;968
48203;-299;496;805;1002
48213;-305;509;831;1035
48223;-303;500;804;1001
48233;-304;499;806;1001
48243;-297;494;804;1001
48253;-303;509;794;1000
48263;-304;500;804;1000
48273;-303;499;835;1031
48283;-300;498;803;1001
48293;-303;510;794;1001
48303;-303;499;839;1035
48313;-303;501;802;1000
48323;-300;497;804;1001
48333;-303;507;796;1000
48343;-301;499;803;1001
48353;-303;501;802;1000
48363;-295;494;802;1001
48373;-332;512;789;969
48383;-301;498;803;1000
48393;-302;500;801;999
48403;-297;498;800;1001
48413;-295;503;792;1000
48423;-300;498;828;1026
48433;-301;502;799;1000
48443;-296;496;801;1001
48453;-334;509;792;967
48463;-298;499;799;1000
48473;-332;501;800;969
48483;-330;496;800;966
48493;-335;506;794;965
48503;-300;502;799;1001
48513;-296;499;835;1038
48523;-327;498;830;1001
48533;-335;509;822;996
48543;-296;497;800;1001
48553;-296;506;790;1000
48563;-289;494;830;1035
48573;-300;506;790;996
48583;-330;500;830;1000
48593;-295;497;798;1000
48603;-297;498;852;1053
48613;-295;511;785;1001
48623;-295;499;797;1001
48633;-296;500;828;1032
48643;-291;497;795;1001
48653;-294;505;792;1003
48663;-298;500;795;997
48673;-295;502;794;1001
48683;-293;496;797;1000
48693;-292;506;789;1003
48703;-293;499;794;1000
48713;-294;499;796;1001
48723;-285;491;797;1003
48733;-292;509;785;1002
48743;-294;501;793;1000
48753;-293;498;796;1001
48763;-287;495;793;1001
48773;-292;507;788;1003
48783;-293;501;792;1000
48793;-291;499;794;1002
48803;-290;497;793;1000
48813;-291;506;786;1001
48823;-328;502;828;1002
48833;-289;496;793;1000
48843;-287;496;791;1000
48853;-290;505;786;1001
48863;-290;506;784;1000
48873;-289;500;790;1001
48883;-287;497;794;1004
48893;-290;508;783;1001
48903;-289;498;792;1001
48913;-289;499;791;1001
48923;-287;497;790;1000
48933;-290;510;780;1000
48943;-288;498;791;1001
48953;-288;500;788;1000
48963;-284;499;818;1033
48973;-287;506;782;1001
48983;-288;499;789;1000
48993;-286;496;790;1000
49003;-278;491;788;1001
49013;-284;505;780;1001
49023;-288;500;788;1000
49033;-288;501;787;1000
49043;-286;499;787;1000
49053;-319;506;823;1010
49063;-316;500;786;970
49073;-320;499;787;966
49083;-315;496;787;968
49093;-283;505;779;1001
49103;-284;498;787;1001
49113;-286;501;844;1059
49123;-282;498;784;1000
49133;-284;505;784;1005
49143;-284;501;784;1001
49153;-317;500;847;1030
49163;-310;496;783;969
49173;-315;507;777;969
49183;-281;498;784;1001
49193;-283;499;784;1000
49203;-283;499;783;999
49213;-283;509;775;1001
49223;-280;496;786;1002
49233;-283;499;784;1000
49243;-281;499;783;1001
49253;-282;508;775;1001
49263;-280;500;781;1001
49273;-315;498;816;999
49283;-278;495;783;1000
49293;-281;509;808;1036
49303;-279;497;782;1000
49313;-281;499;782;1000
49323;-279;497;817;1035
49333;-280;508;773;1001
49343;-278;497;782;1001
49353;-276;496;780;1000
49363;-273;494;811;1032
49373;-279;506;774;1001
49383;-301;498;811;1008
49393;-310;499;780;969
49403;-276;496;780;1000
49413;-277;507;771;1001
49423;-278;498;814;1034
49433;-279;501;778;1000
49443;-277;497;779;999
49453;-278;506;773;1001
49463;-278;498;811;1031
49473;-276;498;783;1005
49483;-274;496;778;1000
49493;-278;504;772;998
49503;-279;499;780;1000
49513;-276;499;836;1059
49523;-273;496;776;999
49533;-276;506;802;1032
49543;-314;500;779;965
49553;-276;500;776;1000
49563;-271;496;777;1002
49573;-268;501;802;1035
49583;-314;500;809;995
49593;-275;501;774;1000
49603;-290;496;777;983
49613;-273;507;768;1002
49623;-272;499;775;1002
49633;-272;496;777;1001
49643;-272;498;774;1000
49653;-309;508;797;996
49663;-333;502;804;973
49673;-305;499;774;968
49683;-269;495;775;1001
49693;-274;507;767;1000
49703;-307;500;808;1001
49713;-272;504;768;1000
49723;-302;496;774;968
49733;-273;510;763;1000
49743;-301;500;804;1003
49753;-301;499;801;999
49763;-264;494;771;1001
49773;-303;507;765;969
49783;-269;497;773;1001
49793;-302;498;773;969
49803;-267;497;771;1001
49813;-270;509;761;1000
49823;-270;499;773;1002
49833;-269;499;770;1000
49843;-268;499;773;1004
49853;-268;507;762;1001
49863;-266;498;769;1001
49873;-269;498;771;1000
49883;-260;491;770;1001
49893;-267;504;763;1000
49903;-267;499;768;1000
49913;-266;499;773;1006
49923;-266;499;767;1000
49933;-267;508;760;1001
49943;-268;500;768;1000
49953;-266;500;767;1001
49963;-266;497;770;1001
49973;-266;505;762;1001
49983;-268;499;768;999
49993;-266;499;767;1000
50003;-265;498;766;999
50013;-265;506;759;1000
50023;-264;497;799;1032
50033;-264;499;799;1034
50043;-264;498;765;999
50053;-264;509;779;1024
50063;-264;499;765;1000
50073;-263;498;765;1000
50083;-263;498;765;1000
50093;-264;507;757;1000
50103;-263;499;766;1002
50113;-264;500;764;1000
50123;-262;497;765;1000
50133;-263;510;754;1001
50143;-294;500;765;971
50153;-263;502;761;1000
50163;-251;488;763;1000
50173;-260;507;754;1001
50183;-261;498;764;1001
50193;-296;502;762;968
50203;-258;497;762;1001
50213;-262;506;756;1000
50223;-270;500;762;992
50233;-297;501;762;966
50243;-257;496;795;1034
50253;-260;508;758;1006
50263;-260;501;794;1035
50273;-294;499;779;984
50283;-289;497;797;1005
50293;-261;510;751;1000
50303;-260;498;764;1002
50313;-293;500;761;968
50323;-257;495;763;1001
50333;-296;507;784;995
50343;-258;497;762;1001
50353;-256;496;760;1000
50363;-294;496;759;961
50373;-257;504;785;1032
50383;-296;499;760;963
50393;-258;499;846;1087
50403;-255;496;760;1001
50413;-258;508;751;1001
50423;-292;499;794;1001
50433;-257;499;758;1000
50443;-255;497;758;1000
50453;-256;508;748;1000
50463;-256;500;757;1001
50473;-255;499;780;1024
50483;-253;496;757;1000
50493;-255;506;750;1001
50503;-258;502;756;1000
50513;-312;500;757;945
50523;-254;497;757;1000
50533;-254;508;747;1001
50543;-254;499;756;1001
50553;-294;500;755;961
50563;-251;498;753;1000
50573;-254;506;749;1001
50583;-251;496;756;1001
50593;-254;501;753;1000
50603;-252;499;753;1000
50613;-252;504;749;1001
50623;-284;498;755;969
50633;-252;499;754;1001
50643;-253;497;754;998
50653;-285;506;748;969
50663;-255;498;787;1030
50673;-250;499;751;1000
50683;-254;497;753;996
50693;-284;505;747;968
50703;-250;498;753;1001
50713;-253;502;751;1000
50723;-280;497;752;969
50733;-242;499;744;1001
50743;-250;499;751;1000
50753;-251;498;754;1001
50763;-249;499;750;1000
50773;-249;508;742;1001
50783;-250;501;750;1001
50793;-250;499;751;1000
50803;-247;496;751;1000
50813;-250;510;745;1005
50823;-249;501;749;1001
50833;-248;498;781;1031
50843;-247;496;751;1000
50853;-249;507;778;1036
50863;-250;504;778;1032
50873;-283;501;779;997
50883;-243;494;750;1001
50893;-248;506;742;1000
50903;-252;504;747;999
50913;-247;498;750;1001
50923;-242;494;748;1000
50933;-248;510;743;1005
50943;-248;501;748;1001
50953;-248;499;783;1034
50963;-273;496;746;969
50973;-249;506;806;1063
50983;-247;502;746;1001
50993;-246;501;745;1000
51003;-276;498;746;968
51013;-245;506;772;1033
51023;-277;498;747;968
51033;-243;498;745;1000
51043;-236;492;745;1001
51053;-246;508;769;1031
51063;-243;500;744;1001
51073;-244;500;806;1062
51083;-240;496;745;1001
51093;-242;509;734;1001
51103;-243;498;779;1034
51113;-242;498;745;1001
51123;-240;496;744;1000
51133;-243;505;770;1032
51143;-243;498;746;1001
51153;-244;500;777;1033
51163;-268;497;741;970
51173;-241;507;735;1001
51183;-273;496;746;969
51193;-241;499;742;1000
51203;-239;495;776;1032
51213;-241;507;735;1001
51223;-240;499;774;1033
51233;-276;500;773;997
51243;-238;497;742;1001
51253;-241;509;733;1001
51263;-241;502;739;1000
51273;-238;497;742;1001
51283;-237;498;740;1001
51293;-240;504;796;1060
51303;-241;500;740;999
51313;-238;497;742;1001
51323;-237;498;772;1033
51333;-234;503;732;1001
51343;-239;500;773;1034
51353;-239;500;741;1002
51363;-233;494;739;1000
51373;-239;510;730;1001
51383;-237;499;739;1001
51393;-237;498;740;1001
51403;-234;495;739;1000
51413;-237;507;730;1000
51423;-234;498;738;1002
51433;-238;502;736;1000
51443;-231;497;735;1001
51453;-262;508;730;976
51463;-236;500;771;1035
51473;-269;500;769;1000
51483;-237;497;736;996
51493;-235;506;728;999
51503;-270;499;738;967
51513;-270;500;737;967
51523;-263;497;735;969
51533;-237;508;728;999
51543;-264;497;768;1001
51553;-235;498;736;999
51563;-263;494;736;967
51573;-234;505;728;999
51583;-232;499;766;1033
51593;-233;498;734;999
51603;-232;497;735;1000
51613;-235;507;731;1003
51623;-234;503;764;1033
51633;-238;500;734;996
51643;-232;499;733;1000
51653;-231;505;767;1041
51663;-232;501;732;1001
51673;-233;500;733;1000
51683;-229;497;732;1000
51693;-232;508;725;1001
51703;-231;500;732;1001
51713;-234;501;732;999
51723;-260;496;733;969
51733;-231;508;724;1001
51743;-230;500;765;1035
51753;-231;500;731;1000
51763;-225;495;731;1001
51773;-229;507;723;1001
51783;-228;498;731;1001
51793;-230;500;731;1001
51803;-229;497;732;1000
51813;-231;505;725;999
51823;-262;499;765;1002
51833;-230;502;728;1000
51843;-227;496;731;1000
51853;-227;503;727;1003
51863;-264;501;763;1000
51873;-229;500;729;1000
51883;-225;496;730;1001
51893;-228;508;721;1001
51903;-227;499;761;1033
51913;-228;499;730;1001
51923;-226;497;729;1000
51933;-228;506;723;1001
51943;-226;499;728;1001
51953;-226;498;763;1035
51963;-223;497;726;1000
51973;-231;510;717;996
51983;-255;503;726;974
51993;-226;500;726;1000
52003;-244;495;726;977
52013;-227;511;716;1000
52023;-225;499;760;1034
52033;-240;508;718;986
52043;-221;496;726;1001
52053;-227;510;749;1032
52063;-223;501;755;1033
52073;-225;499;758;1032
52083;-222;498;725;1001
52093;-225;511;714;1000
52103;-222;497;757;1032
52113;-223;500;724;1001
52123;-219;495;725;1001
52133;-225;511;747;1033
52143;-222;498;757;1033
52153;-221;499;723;1001
52163;-219;498;721;1000
52173;-223;511;742;1030
52183;-262;501;724;963
52193;-223;500;723;1000
52203;-213;491;722;1000
52213;-223;508;716;1001
52223;-222;498;724;1000
52233;-223;500;723;1000
52243;-219;497;722;1000
52253;-221;509;712;1000
52263;-221;501;720;1000
52273;-221;501;729;1009
52283;-218;495;726;1003
52293;-221;508;713;1000
52303;-218;498;749;1029
52313;-220;500;721;1001
52323;-217;496;721;1000
52333;-220;506;714;1000
52343;-253;500;722;969
52353;-220;499;722;1001
52363;-213;495;719;1001
52373;-220;508;712;1000
52383;-218;498;720;1000
52393;-220;500;720;1000
52403;-216;497;753;1034
52413;-218;508;710;1000
52423;-250;499;720;969
52433;-217;500;748;1031
52443;-216;498;718;1000
52453;-217;510;707;1000
52463;-215;502;714;1001
52473;-216;501;750;1035
52483;-212;496;717;1001
52493;-217;507;711;1001
52503;-217;499;718;1000
52513;-247;498;718;969
52523;-213;497;717;1001
52533;-216;508;712;1004
52543;-214;499;750;1035
52553;-215;499;717;1001
52563;-209;496;714;1001
52573;-215;507;708;1000
52583;-212;499;714;1001
52593;-247;501;714;968
52603;-242;499;715;972
52613;-216;510;706;1000
52623;-213;498;729;1014
52633;-212;498;715;1001
52643;-210;497;713;1000
52653;-214;512;704;1002
52663;-214;500;715;1001
52673;-211;496;716;1001
52683;-208;494;772;1058
52693;-274;510;704;940
52703;-229;501;744;1016
52713;-213;501;713;1001
52723;-240;495;713;968
52733;-213;507;706;1000
52743;-210;497;713;1000
52753;-214;500;737;1023
52763;-246;495;744;993
52773;-211;508;703;1000
52783;-209;498;711;1000
52793;-248;499;713;964
52803;-248;494;712;958
52813;-210;508;703;1001
52823;-242;501;743;1002
52833;-209;500;710;1001
52843;-205;496;710;1001
52853;-213;505;704;996
52863;-241;501;707;967
52873;-246;500;710;964
52883;-207;500;739;1032
52893;-209;507;702;1000
52903;-241;500;709;968
52913;-209;501;708;1000
52923;-240;497;709;966
52933;-209;506;703;1000
52943;-207;499;742;1034
52953;-240;500;709;969
52963;-205;499;739;1033
52973;-205;507;730;1032
52983;-208;498;751;1041
52993;-240;501;707;968
53003;-237;497;707;967
53013;-206;508;699;1001
53023;-206;498;709;1001
53033;-205;498;712;1005
53043;-235;498;707;970
53053;-202;503;702;1003
53063;-204;501;704;1001
53073;-204;499;707;1002
53083;-203;497;706;1000
53093;-204;505;699;1000
53103;-206;500;705;999
53113;-205;500;709;1004
53123;-199;493;706;1000
53133;-204;506;698;1000
53143;-204;500;704;1000
53153;-205;500;705;1000
53163;-195;491;704;1000
53173;-239;509;700;970
53183;-203;497;705;999
53193;-239;507;698;966
53203;-202;496;705;999
53213;-212;508;696;992
53223;-204;502;701;999
53233;-206;500;706;1000
53243;-199;496;704;1001
53253;-203;507;697;1001
53263;-201;500;702;1001
53273;-233;499;737;1003
53283;-197;496;702;1001
53293;-238;508;696;966
53303;-203;499;736;1032
53313;-239;503;733;997
53323;-200;499;702;1001
53333;-200;510;691;1001
53343;-202;498;703;999
53353;-200;499;702;1001
53363;-189;489;701;1001
53373;-201;512;689;1000
53383;-237;497;742;1002
53393;-233;501;701;969
53403;-203;497;700;994
53413;-201;508;693;1000
53423;-205;500;702;997
53433;-199;499;700;1000
53443;-196;500;697;1001
53453;-202;507;692;997
53463;-194;495;700;1001
53473;-195;497;702;1004
53483;-195;495;700;1000
53493;-198;506;693;1001
53503;-197;500;698;1001
53513;-199;500;699;1000
53523;-199;497;698;996
53533;-202;509;689;996
53543;-197;500;731;1034
53553;-196;499;697;1000
53563;-194;501;694;1001
53573;-197;508;689;1000
53583;-219;499;731;1011
53593;-197;501;696;1000
53603;-193;496;697;1000
53613;-194;504;690;1000
53623;-194;498;731;1035
53633;-196;499;701;1004
53643;-188;492;697;1001
53653;-195;505;695;1005
53663;-192;501;727;1036
53673;-193;497;696;1000
53683;-190;496;695;1001
53693;-193;506;688;1001
53703;-228;500;696;968
53713;-228;500;695;967
53723;-191;498;694;1001
53733;-194;508;687;1001
53743;-199;501;691;993
53753;-194;499;695;1000
53763;-184;497;692;1005
53773;-191;504;687;1000
53783;-193;498;709;1014
53793;-193;501;726;1034
53803;-190;497;694;1001
53813;-191;504;687;1000
53823;-209;502;728;1021
53833;-191;501;691;1001
53843;-187;495;694;1002
53853;-192;509;683;1000
53863;-221;499;724;1002
53873;-224;499;693;968
53883;-189;498;691;1000
53893;-191;508;714;1031
53903;-190;500;722;1032
53913;-224;499;692;967
53923;-246;493;725;972
53933;-190;507;683;1000
53943;-189;499;691;1001
53953;-190;500;690;1000
53963;-185;496;722;1033
53973;-221;505;688;972
53983;-189;498;692;1001
53993;-185;495;690;1000
54003;-186;498;688;1000
54013;-224;508;681;965
54023;-216;496;722;1002
54033;-190;498;692;1000
54043;-190;499;687;996
54053;-216;510;679;973
54063;-219;499;688;968
54073;-188;501;721;1034
54083;-189;497;688;996
54093;-188;504;683;999
54103;-189;498;720;1029
54113;-190;501;719;1030
54123;-183;496;688;1001
54133;-189;506;682;999
54143;-187;497;688;998
54153;-188;499;688;999
54163;-180;496;685;1001
54173;-186;509;677;1000
54183;-184;499;686;1001
54193;-186;498;687;999
54203;-182;497;686;1001
54213;-186;510;675;999
54223;-208;500;686;978
54233;-186;499;686;999
54243;-184;498;686;1000
54253;-185;508;678;1001
54263;-185;501;683;999
54273;-185;499;686;1000
54283;-179;493;723;1037
54293;-183;508;676;1001
54303;-183;499;685;1001
54313;-183;499;718;1034
54323;-180;496;685;1001
54333;-183;506;677;1000
54343;-181;498;684;1001
54353;-183;507;677;1001
54363;-207;492;684;969
54373;-215;508;677;970
54383;-185;503;682;1000
54393;-181;498;684;1001
54403;-210;497;683;970
54413;-181;509;676;1004
54423;-181;500;716;1035
54433;-181;500;683;1002
54443;-176;495;720;1039
54453;-181;508;672;999
54463;-185;501;712;1028
54473;-214;501;682;969
54483;-176;494;683;1001
54493;-181;510;672;1001
54503;-178;498;681;1001
54513;-211;499;682;970
54523;-173;490;680;997
54533;-178;509;670;1001
54543;-184;498;713;1027
54553;-217;503;680;966
54563;-174;497;678;1001
54573;-178;506;673;1001
54583;-179;496;713;1030
54593;-180;501;710;1031
54603;-176;499;678;1001
54613;-180;506;674;1000
54623;-178;500;679;1001
54633;-178;501;678;1001
54643;-177;497;679;999
54653;-181;508;669;996
54663;-177;500;711;1034
54673;-176;501;708;1033
54683;-175;499;676;1000
54693;-176;506;669;999
54703;-176;501;676;1001
54713;-186;500;679;993
54723;-209;497;711;999
54733;-178;505;672;999
54743;-211;500;709;998
54753;-177;499;677;999
54763;-172;496;676;1000
54773;-179;510;667;998
54783;-226;501;711;986
54793;-174;499;675;1000
54803;-170;494;676;1000
54813;-175;507;701;1033
54823;-173;499;675;1001
54833;-175;498;677;1000
54843;-172;496;677;1001
54853;-174;507;668;1001
54863;-173;502;673;1002
54873;-172;498;675;1001
54883;-169;495;675;1001
54893;-173;510;696;1033
54903;-174;499;676;1001
54913;-171;497;705;1031
54923;-170;500;671;1001
54933;-189;508;669;988
54943;-173;498;676;1001
54953;-173;500;675;1002
54963;-166;495;672;1001
54973;-171;512;663;1004
54983;-172;500;710;1038
54993;-172;500;674;1002
55003;-169;499;705;1035
55013;-173;511;663;1001
55023;-170;497;705;1032
55033;-172;500;673;1001
55043;-168;500;669;1001
55053;-171;505;668;1002
55063;-170;500;703;1033
55073;-171;499;672;1000
55083;-199;498;669;968
55093;-169;507;663;1001
55103;-169;499;671;1001
55113;-170;501;669;1000
55123;-166;498;668;1000
55133;-168;505;664;1001
55143;-167;498;671;1002
55153;-169;500;669;1000
55163;-200;498;667;965
55173;-168;508;660;1000
55183;-201;500;670;969
55193;-168;499;670;1001
55203;-167;498;669;1000
55213;-169;511;658;1000
55223;-202;501;699;998
55233;-203;502;667;966
55243;-163;495;672;1004
55253;-166;509;658;1001
55263;-167;502;665;1000
55273;-167;501;666;1000
55283;-164;498;667;1001
55293;-166;505;661;1000
55303;-164;496;669;1001
55313;-168;500;702;1034
55323;-163;497;666;1000
55333;-168;511;655;998
55343;-202;501;668;967
55353;-164;497;667;1000
55363;-160;495;666;1001
55373;-165;506;660;1001
55383;-163;497;668;1002
55393;-164;499;665;1000
55403;-196;498;665;967
55413;-199;510;657;968
55423;-166;500;666;1000
55433;-166;501;666;1001
55443;-194;497;665;968
55453;-164;508;656;1000
55463;-163;499;665;1001
55473;-164;499;669;1004
55483;-161;497;665;1001
55493;-162;506;657;1001
55503;-197;500;696;999
55513;-164;498;665;999
55523;-160;496;664;1000
55533;-196;507;658;969
55543;-162;501;662;1001
55553;-195;497;664;966
55563;-158;496;662;1000
55573;-161;507;655;1001
55583;-161;498;663;1000
55593;-162;499;702;1039
55603;-160;497;662;999
55613;-160;505;656;1001
55623;-160;500;660;1000
55633;-163;500;662;999
55643;-159;499;661;1001
55653;-159;508;652;1001
55663;-161;501;660;1000
55673;-160;498;662;1000
55683;-150;490;660;1000
55693;-160;507;653;1000
55703;-156;498;660;1002
55713;-159;497;663;1001
55723;-156;494;662;1000
55733;-159;506;654;1001
55743;-158;498;660;1000
55753;-159;498;666;1005
55763;-152;493;659;1000
55773;-194;511;649;966
55783;-158;497;661;1000
